other,2.25,0,"1,474",,other,2.25,0,"1,474",,,,
other,2.42,0,"142,887",,other,2.42,0,"142,887",,,,
other,2.43,0,"57,910",,other,2.43,0,"57,910",,,,
other,2.93,0,531,,other,2.93,0,531,,,,
http://www.amazon.com/gp/offer-listing/B004WXJN5E,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B004WXJN5E,27/03/2014,,,,,,
other,7.2,$0.98 ,1,,other,7.2,$0.98 ,1,,,,
other,7.21,$0.97 ,561,,other,7.21,$0.97 ,561,,,,
other,7.19,$0.99 ,298,,other,7.19,$0.99 ,298,,,,
other,8.18,0,"5,531",,other,8.18,0,"5,532",,,,
other,4.23,$3.99 ,2,,other,4.23,$3.99 ,2,,,,
accmart,8.23,0,"3,346",,accmart,8.23,0,"3,346",,,,
ELE,8.23,0,"1,573",,ELE,8.23,0,"1,573",,,,
eformart,7.49,$0.79 ,"9,653",,eformart,7.49,$0.79 ,"9,653",,,,
other,8.84,0,"5,499",,other,8.84,0,"5,499",,,,
other,8.92,0,116,,other,8.92,0,116,,,,
http://www.amazon.com/gp/offer-listing/B004XLAWZA,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B004XLAWZA,27/03/2014,,,,,,
eformart,7.15,$0.79 ,"9,653",,accmart,7.94,0,"3,346",,,,
accmart,7.94,0,"3,346",,other,7.94,0,"5,532",,,,
other,7.94,0,"5,532",,eformart,7.15,$0.79 ,"9,653",,,,
other,8.22,0,13,,other,8.22,0,13,,,,
other,8.43,0,60,,other,8.43,0,60,,,,
other,5.08,$3.99 ,0,,other,5.08,$3.99 ,0,,,,
other,9.23,0,58,,other,9.23,0,58,,,,
other,9.66,0,116,,other,9.66,0,116,,,,
other,9.66,0,233,,other,9.66,0,233,,,,
other,9.69,0,160,,other,9.69,0,160,,,,
http://www.amazon.com/gp/offer-listing/B005BOGI4C,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B005BOGI4C,27/03/2014,,,,,,
accmart,5.34,0,"3,346",,other,5.34,0,"5,044",,,,
other,5.34,0,"5,045",,other,5.34,0,"4,402",,,,
other,5.34,0,"4,402",,other,5.35,0,"11,843",,,,
other,5.35,0,"11,843",,other,5.39,0,18,,,,
other,5.39,0,18,,other,5.93,0,"8,936",,,,
other,5.93,0,"8,936",,other,1.5,$4.49 ,412,,,,
other,1.5,$4.49 ,412,,other,2.99,$3.99 ,"1,286",,,,
other,2.99,$3.99 ,"1,286",,other,2.7,$4.99 ,"2,640",,,,
other,7.69,0,"1,076",,other,7.69,0,"1,077",,,,
other,2.7,$4.99 ,"2,640",,other,8.91,$4.98 ,551,,,,
http://www.amazon.com/gp/offer-listing/B003QH2MY6,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B003QH2MY6,27/03/2014,,,,,,
smart,4.86,0,"9,362",,smart,4.86,0,"9,362",,,,
ELE,4.87,0,"1,573",,eformart,4.08,$0.79 ,"9,653",,,,
eformart,4.08,$0.79 ,"9,653",,ELE,4.87,0,"1,573",,,,
other,4.87,0,"1,474",,other,4.87,0,"1,474",,,,
space,4.87,0,"5,433",,space,4.87,0,"5,433",,,,
overfeel,4.87,0,"3,000",,overfeel,4.87,0,"2,999",,,,
other,4.88,0,"1,375",,other,4.88,0,"1,375",,,,
other,4.88,0,"4,907",,other,4.88,0,"4,907",,,,
accmart,4.88,0,"3,346",,accmart,4.88,0,"3,346",,,,
other,5.49,0,"5,044",,other,5.49,0,"5,044",,,,
http://www.amazon.com/gp/offer-listing/B006VFKKPI,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B006VFKKPI,27/03/2014,,,,,,
other,6.42,0,"3,827",,other,6.42,0,14,,,,
other,6.42,0,0,,ELE,6.42,0,"1,573",,,,
other,4.43,$1.99 ,462,,other,4.43,$1.99 ,462,,,,
ELE,6.42,0,"1,573",,other,6.42,0,0,,,,
other,6.42,0,14,,other,6.42,0,"3,826",,,,
other,6.43,0,"1,473",,other,6.43,0,"1,474",,,,
other,6.43,0,368,,accmart,6.43,0,"3,346",,,,
eformart,5.64,$0.79 ,"9,653",,other,6.43,0,368,,,,
accmart,6.43,0,"3,346",,eformart,5.64,$0.79 ,"9,653",,,,
other,6.48,0,"1,936",,other,6.48,0,"1,936",,,,
http://www.amazon.com/gp/offer-listing/B000FGCUSE,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B000FGCUSE,27/03/2014,,,,,,
eformart,10,$0.79 ,"9,653",,eformart,10,$0.79 ,"9,653",,,,
ELE,10.99,0,"1,573",,ELE,10.99,0,"1,573",,,,
accmart,11,0,"3,346",,accmart,11,0,"3,346",,,,
other,11.99,0,"1,065",,other,11.99,0,"1,065",,,,
other,7,$4.99 ,"64,175",,other,7,$4.99 ,"64,175",,,,
other,12.3,0,"2,173",,other,12.3,0,"2,173",,,,
other,12.09,$0.50 ,"256,077",,other,12.09,$0.50 ,"256,077",,,,
other,9.99,$4.99 ,3,,other,9.99,$4.99 ,3,,,,
other,15.97,$4.99 ,"2,868",,other,15.97,$4.99 ,"2,868",,,,
other,18.98,$6.98 ,"3,228",,other,18.98,$6.98 ,"3,228",,,,
http://www.amazon.com/gp/offer-listing/B004C4SHQY,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B004C4SHQY,27/03/2014,,,,,,
other,3.6,0,"6,308",,other,3.6,0,"6,308",,,,
other,3.6,0,"9,671",,other,3.6,0,"9,671",,,,
other,3.63,0,"5,531",,other,3.63,0,"5,530",,,,
other,3.63,0,233,,other,3.63,0,233,,,,
ELE,3.68,0,"1,573",,ELE,3.68,0,"1,573",,,,
accmart,3.68,0,"3,346",,accmart,3.68,0,"3,346",,,,
eformart,2.91,$0.79 ,"9,653",,eformart,2.91,$0.79 ,"9,653",,,,
other,3.76,0,"1,474",,other,3.76,0,"1,474",,,,
other,0.01,$4.99 ,3,,other,0.01,$4.99 ,3,,,,
other,5.45,0,131,,other,5.45,0,131,,,,
http://www.amazon.com/gp/offer-listing/B003YNS0SY,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B003YNS0SY,27/03/2014,,,,,,
other,4.24,0,67,,other,4.24,0,67,,,,
other,4.24,0,"1,367",,other,4.24,0,"1,367",,,,
other,4.75,0,"1,051",,other,4.75,0,"1,051",,,,
other,4.77,0,73,,other,4.77,0,73,,,,
other,4.77,0,"1,326",,other,4.77,0,"1,328",,,,
other,5.87,0,413,,other,5.87,0,413,,,,
other,6.26,0,"50,570",,other,6.26,0,"50,570",,,,
other,7.1,0,0,,other,7.1,0,0,,,,
other,7.7,0,589,,other,7.7,0,589,,,,
other,7.99,0,883,,other,7.99,0,883,,,,
http://www.amazon.com/gp/offer-listing/B00182CIB8,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B00182CIB8,27/03/2014,,,,,,
accmart,2.75,0,"3,346",,accmart,2.75,0,"3,346",,,,
eformart,1.96,$0.79 ,"9,653",,eformart,1.96,$0.79 ,"9,653",,,,
smart,2.75,0,"9,362",,smart,2.75,0,"9,362",,,,
ELE,2.76,0,"1,573",,ELE,2.76,0,"1,573",,,,
other,2.76,0,"2,165",,other,2.76,0,"2,167",,,,
overfeel,2.76,0,"3,000",,HKSELLER,2.76,0,"6,374",,,,
HKSELLER,2.76,0,"6,374",,overfeel,2.76,0,"2,999",,,,
space,2.76,0,"5,433",,space,2.76,0,"5,433",,,,
other,2.77,0,151,,other,2.77,0,151,,,,
other,2.77,0,"142,887",,other,2.77,0,"142,887",,,,
http://www.amazon.com/gp/offer-listing/B0082JSOT0,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B0082JSOT0,27/03/2014,,,,,,
other,17.99,$0.99 ,721,,other,17.99,$0.99 ,721,,,,
other,19.99,0,0,,ELE,19.99,0,"1,573",,,,
ELE,19.99,0,"1,573",,other,19.99,0,0,,,,
other,20.63,0,"1,474",,other,20.63,0,"1,474",,,,
eformart,19.9,$0.79 ,"9,653",,eformart,19.9,$0.79 ,"9,653",,,,
other,20.69,0,"1,098",,other,20.69,0,"1,098",,,,
other,20.99,0,69,,other,20.99,0,69,,,,
other,19.5,$4.49 ,2,,other,19.5,$4.49 ,2,,,,
other,24.18,$2.49 ,"216,555",,other,24.18,$2.49 ,"216,555",,,,
other,26.67,0,"2,721",,other,26.67,0,"2,721",,,,
http://www.amazon.com/gp/offer-listing/B000JPCAL8,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B000JPCAL8,27/03/2014,,,,,,
accmart,2.95,0,"3,346",,accmart,2.95,0,"3,346",,,,
eformart,2.16,$0.79 ,"9,653",,eformart,2.16,$0.79 ,"9,653",,,,
other,2.95,0,"5,530",,other,2.95,0,"5,530",,,,
ELE,2.99,0,"1,573",,ELE,2.99,0,"1,573",,,,
other,3.29,0,"109,763",,other,3.29,0,"109,764",,,,
other,0.99,$2.50 ,"2,098",,other,0.99,$2.50 ,"2,098",,,,
other,2.99,$0.99 ,721,,other,2.99,$0.99 ,721,,,,
other,4.07,0,"6,144",,other,4.07,0,"6,144",,,,
other,0.01,$4.09 ,147,,other,0.01,$4.09 ,147,,,,
other,1.35,$2.99 ,"20,927",,other,1.35,$2.99 ,"20,927",,,,
http://www.amazon.com/gp/offer-listing/B001I1KU6O,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B001I1KU6O,27/03/2014,,,,,,
eformart,2.41,$0.79 ,"9,653",,other,3.2,0,"5,532",,,,
ELE,3.2,0,"1,573",,accmart,3.2,0,"3,346",,,,
other,3.2,0,"5,530",,ELE,3.2,0,"1,573",,,,
accmart,3.2,0,"3,346",,eformart,2.41,$0.79 ,"9,653",,,,
other,3.25,0,12,,other,3.25,0,"512,789",,,,
other,3.25,0,"512,789",,other,3.25,0,12,,,,
other,3.4,0,"1,474",,other,3.4,0,"1,474",,,,
other,3.98,0,"142,887",,other,3.98,0,"142,887",,,,
other,3.99,0,177,,other,3.99,0,177,,,,
other,2.77,$1.99 ,88,,other,2.77,$1.99 ,88,,,,
http://www.amazon.com/gp/offer-listing/B001O7NZYG,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B001O7NZYG,27/03/2014,,,,,,
other,2.2,$0.99 ,"33,363",,other,2.2,$0.99 ,"33,342",,,,
accmart,3.2,0,"3,346",,other,3.2,0,"1,051",,,,
other,3.2,0,"1,051",,accmart,3.2,0,"3,346",,,,
ELE,3.23,0,"1,573",,ELE,3.23,0,"1,573",,,,
other,3.87,0,"216,555",,other,3.87,0,"216,555",,,,
other,3.87,0,"2,721",,other,3.87,0,"2,721",,,,
other,4.04,0,"52,300",,other,4.04,0,"52,300",,,,
other,1.39,$2.99 ,"20,927",,other,1.39,$2.99 ,"20,927",,,,
other,1.62,$2.95 ,"108,223",,other,1.62,$2.95 ,"108,223",,,,
other,4.72,0,0,,other,4.72,0,0,,,,
http://www.amazon.com/gp/offer-listing/B0058D4J0Q,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B0058D4J0Q,27/03/2014,,,,,,
other,6.7,$1.99 ,462,,other,4.3,$4.39 ,"1,132",,,,
other,4.3,$4.39 ,"1,132",,other,6.7,$1.99 ,462,,,,
eformart,8.1,$0.79 ,"9,653",,eformart,8.1,$0.79 ,"9,653",,,,
accmart,8.9,0,"3,346",,accmart,8.9,0,"3,346",,,,
other,7.92,$1.00 ,442,,other,7.92,$1.00 ,442,,,,
other,7.92,$1.00 ,38,,other,7.92,$1.00 ,38,,,,
other,9.26,0,"5,531",,other,9.26,0,"5,530",,,,
other,10.98,0,60,,other,10.98,0,60,,,,
other,11.25,0,0,,other,11.25,0,0,,,,
other,12.8,0,59,,other,12.8,0,59,,,,
http://www.amazon.com/gp/offer-listing/B008LJRN4S,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B008LJRN4S,27/03/2014,,,,,,
ELE,3,0,"1,573",,accmart,3,0,"3,346",,,,
other,3,0,"1,474",,other,3,0,"1,474",,,,
accmart,3,0,"3,346",,eformart,2.21,$0.79 ,"9,653",,,,
eformart,2.21,$0.79 ,"9,653",,ELE,3,0,"1,573",,,,
other,0.01,$4.99 ,"64,175",,other,0.01,$4.99 ,"64,175",,,,
http://www.amazon.com/gp/offer-listing/B00AGSB7MG,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B00AGSB7MG,27/03/2014,,,,,,
other,10.79,0,57,,other,10.79,0,58,,,,
eformart,10,$0.79 ,"9,653",,eformart,10,$0.79 ,"9,653",,,,
other,11.68,0,37,,other,11.68,0,37,,,,
accmart,12.87,0,"3,346",,accmart,12.87,0,"3,346",,,,
other,9.9,$2.99 ,324,,other,12.89,0,60,,,,
other,12.89,0,60,,other,9.9,$2.99 ,324,,,,
other,15.95,0,"1,620",,other,15.95,0,"1,620",,,,
other,12.79,$4.49 ,"1,620",,other,12.79,$4.49 ,"1,620",,,,
other,12.79,$4.57 ,13,,other,12.79,$4.57 ,13,,,,
other,12.58,$4.99 ,8,,other,12.58,$4.99 ,8,,,,
http://www.amazon.com/gp/offer-listing/B006TS510Q,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B006TS510Q,27/03/2014,,,,,,
other,6.44,0,"3,826",,other,6.44,0,368,,,,
other,6.44,0,368,,other,4.45,$1.99 ,462,,,,
accmart,6.44,0,"3,346",,accmart,6.44,0,"3,346",,,,
other,4.45,$1.99 ,462,,other,6.44,0,"3,826",,,,
ELE,6.45,0,"1,573",,ELE,6.45,0,"1,573",,,,
other,6.48,0,"1,936",,other,6.48,0,"1,936",,,,
eformart,5.69,$0.79 ,"9,653",,eformart,5.69,$0.79 ,"9,653",,,,
other,7.5,0,0,,other,7.5,0,0,,,,
other,8.21,0,59,,other,8.21,0,59,,,,
other,8.22,0,341,,other,8.22,0,341,,,,
http://www.amazon.com/gp/offer-listing/B00274QWUO,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B00274QWUO,27/03/2014,,,,,,
other,2.01,0,"1,936",,ELE,2.01,0,"1,573",,,,
other,2.01,0,"293,211",,other,2.01,0,"1,936",,,,
ELE,2.01,0,"1,573",,other,2.01,0,"293,211",,,,
other,2.02,0,405,,accmart,2.02,0,"3,346",,,,
accmart,2.02,0,"3,346",,other,2.02,0,405,,,,
other,0.11,$1.95 ,9,,other,0.11,$1.95 ,9,,,,
eformart,1.35,$0.79 ,"9,653",,eformart,1.35,$0.79 ,"9,653",,,,
other,1.87,$0.28 ,"48,089",,other,1.87,$0.28 ,"48,089",,,,
other,2.15,0,"166,207",,other,2.15,0,"166,207",,,,
other,1.19,$0.99 ,"2,761",,other,1.19,$0.99 ,"2,761",,,,
http://www.amazon.com/gp/offer-listing/B001K38Z2G,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B001K38Z2G,27/03/2014,,,,,,
accmart,1.82,0,"3,346",,accmart,1.82,0,"3,346",,,,
other,1.83,0,234,,other,1.83,0,233,,,,
other,1.83,0,166,,other,1.83,0,166,,,,
other,1.83,0,"5,531",,eformart,1.04,$0.79 ,"9,653",,,,
eformart,1.04,$0.79 ,"9,653",,other,1.83,0,"5,532",,,,
smart,1.83,0,"9,362",,smart,1.83,0,"9,363",,,,
space,1.87,0,"5,433",,space,1.87,0,"5,434",,,,
other,1.88,0,"4,902",,other,1.88,0,"4,902",,,,
overfeel,1.88,0,"3,000",,HKSELLER,1.88,0,"6,374",,,,
HKSELLER,1.88,0,"6,374",,overfeel,1.88,0,"3,000",,,,
http://www.amazon.com/gp/offer-listing/B005N55WHI,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B005N55WHI,27/03/2014,,,,,,
other,1.5,0,646,,other,1.5,0,646,,,,
other,1.02,$0.50 ,308,,other,1.52,0,"4,402",,,,
accmart,1.52,0,"3,346",,ELE,1.52,0,"1,573",,,,
other,1.52,0,"4,402",,accmart,1.52,0,"3,346",,,,
other,1.52,0,"5,044",,other,1.02,$0.50 ,308,,,,
ELE,1.52,0,"1,573",,other,1.52,0,"5,046",,,,
eformart,0.74,$0.79 ,"9,653",,eformart,0.74,$0.79 ,"9,653",,,,
other,1.53,0,"11,843",,other,1.53,0,"11,844",,,,
other,1.55,0,"1,474",,other,1.55,0,"1,474",,,,
other,1.55,0,"5,531",,other,1.55,0,"5,529",,,,
http://www.amazon.com/gp/offer-listing/B004SW9Q38,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B004SW9Q38,27/03/2014,,,,,,
ELE,7.12,0,"1,573",,ELE,7.12,0,"1,573",,,,
eformart,6.34,$0.79 ,"9,653",,other,5.14,$1.99 ,462,,,,
other,5.14,$1.99 ,462,,eformart,6.34,$0.79 ,"9,653",,,,
smart,7.13,0,"9,362",,smart,7.13,0,"9,363",,,,
overfeel,7.14,0,"3,000",,space,7.14,0,"5,434",,,,
space,7.14,0,"5,433",,HKSELLER,7.14,0,"6,374",,,,
HKSELLER,7.14,0,"6,374",,overfeel,7.14,0,"3,000",,,,
other,7.29,0,"5,531",,other,6.32,$0.97 ,561,,,,
other,6.31,$0.98 ,1,,other,6.31,$0.98 ,1,,,,
other,6.3,$0.99 ,298,,other,6.3,$0.99 ,298,,,,
http://www.amazon.com/gp/offer-listing/B004WXJN5E,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B004WXJN5E,27/03/2014,,,,,,
other,7.2,$0.98 ,1,,other,7.2,$0.98 ,1,,,,
other,7.21,$0.97 ,561,,other,7.21,$0.97 ,561,,,,
other,7.19,$0.99 ,298,,other,7.19,$0.99 ,298,,,,
other,8.18,0,"5,531",,other,8.18,0,"5,534",,,,
other,4.23,$3.99 ,2,,other,4.23,$3.99 ,2,,,,
accmart,8.23,0,"3,346",,accmart,8.23,0,"3,346",,,,
ELE,8.23,0,"1,573",,ELE,8.23,0,"1,573",,,,
eformart,7.49,$0.79 ,"9,653",,eformart,7.49,$0.79 ,"9,653",,,,
other,8.84,0,"5,499",,other,8.84,0,"5,499",,,,
other,8.92,0,116,,other,8.92,0,116,,,,
http://www.amazon.com/gp/offer-listing/B004XLAWZA,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B004XLAWZA,27/03/2014,,,,,,
eformart,7.15,$0.79 ,"9,653",,accmart,7.94,0,"3,346",,,,
accmart,7.94,0,"3,346",,eformart,7.15,$0.79 ,"9,653",,,,
other,7.94,0,"5,532",,other,7.94,0,"5,531",,,,
other,8.22,0,13,,other,8.22,0,13,,,,
other,8.43,0,60,,other,8.43,0,60,,,,
other,5.08,$3.99 ,0,,other,5.08,$3.99 ,0,,,,
other,9.23,0,58,,other,9.23,0,57,,,,
other,9.66,0,116,,other,9.66,0,233,,,,
other,9.66,0,233,,other,9.66,0,116,,,,
other,9.69,0,160,,other,9.69,0,160,,,,
http://www.amazon.com/gp/offer-listing/B0009DPQYI,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B0009DPQYI,27/03/2014,,,,,,
other,0.01,$3.99 ,"4,213",,other,0.01,$3.99 ,"4,213",,,,
accmart,4.04,0,"3,346",,eformart,3.25,$0.79 ,"9,653",,,,
eformart,3.25,$0.79 ,"9,653",,accmart,4.04,0,"3,346",,,,
ELE,4.05,0,"1,573",,ELE,4.05,0,"1,573",,,,
other,4.39,0,"50,570",,other,4.39,0,"50,570",,,,
other,0.95,$3.99 ,"21,081",,other,0.95,$3.99 ,"21,081",,,,
other,0.98,$3.99 ,"34,614",,other,0.98,$3.99 ,"34,614",,,,
other,5.84,0,"1,454",,other,5.84,0,"1,454",,,,
other,1.87,$3.99 ,"32,263",,other,1.87,$3.99 ,"32,263",,,,
other,1.88,$3.98 ,"49,116",,other,1.88,$3.98 ,"49,116",,,,
http://www.amazon.com/gp/offer-listing/B000Y991XO,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B000Y991XO,27/03/2014,,,,,,
accmart,2.48,0,"3,346",,other,2.48,0,"1,473",,,,
ELE,2.48,0,"1,573",,eformart,1.69,$0.79 ,"9,653",,,,
eformart,1.69,$0.79 ,"9,653",,other,2.48,0,"5,531",,,,
other,2.48,0,"1,474",,accmart,2.48,0,"3,346",,,,
other,2.48,0,"5,531",,ELE,2.48,0,"1,573",,,,
smart,2.48,0,"9,362",,smart,2.48,0,"9,363",,,,
space,2.49,0,"5,433",,overfeel,2.49,0,"3,000",,,,
overfeel,2.49,0,"3,000",,HKSELLER,2.49,0,"6,374",,,,
HKSELLER,2.49,0,"6,374",,space,2.49,0,"5,434",,,,
other,2.8,0,"31,456",,other,2.8,0,"31,456",,,,
http://www.amazon.com/gp/offer-listing/B0019SVUQK,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B0019SVUQK,27/03/2014,,,,,,
other,2.56,0,"1,892",,other,2.56,0,"1,890",,,,
ELE,2.57,0,"1,573",,ELE,2.57,0,"1,573",,,,
accmart,2.58,0,"3,346",,other,2.58,0,"1,936",,,,
other,2.58,0,"1,936",,accmart,2.58,0,"3,346",,,,
other,1.8,$0.99 ,"33,363",,other,1.8,$0.99 ,"33,358",,,,
eformart,2,$0.79 ,"9,653",,eformart,2,$0.79 ,"9,653",,,,
other,2.91,0,"31,456",,other,2.91,0,"31,456",,,,
other,3.62,0,"18,302",,other,3.62,0,"18,302",,,,
other,3.99,0,"1,076",,other,3.99,0,"1,077",,,,
other,4.49,0,"191,652",,other,4.49,0,"191,653",,,,
http://www.amazon.com/gp/offer-listing/B001M547EM,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B001M547EM,27/03/2014,,,,,,
other,8.98,0,13,,other,8.98,0,13,,,,
eformart,8.2,$0.79 ,"9,653",,ELE,8.99,0,"1,573",,,,
ELE,8.99,0,"1,573",,eformart,8.2,$0.79 ,"9,653",,,,
other,10.55,0,18,,other,10.55,0,18,,,,
other,10.76,0,274,,other,10.76,0,274,,,,
other,4.99,$5.99 ,0,,other,4.99,$5.99 ,0,,,,
other,17.99,0,"2,166",,other,17.99,0,"2,165",,,,
other,15,$5.99 ,0,,other,15,$5.99 ,0,,,,
other,19.99,$5.99 ,0,,other,19.99,$5.99 ,0,,,,
other,24.5,$5.99 ,"5,891",,other,24.5,$5.99 ,"5,890",,,,
http://www.amazon.com/gp/offer-listing/B002HZWEIC,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B002HZWEIC,27/03/2014,,,,,,
eformart,2.12,$0.79 ,"9,653",,eformart,2.12,$0.79 ,"9,653",,,,
other,2.91,0,"5,532",,other,2.91,0,"5,531",,,,
accmart,2.91,0,"3,346",,accmart,2.91,0,"3,346",,,,
ELE,2.91,0,"1,573",,ELE,2.91,0,"1,573",,,,
other,1.16,$1.95 ,9,,other,1.16,$1.95 ,9,,,,
other,3.32,0,"1,936",,other,3.32,0,"1,936",,,,
other,4.17,0,"142,887",,other,4.17,0,"142,887",,,,
other,4.18,0,"1,196",,other,4.18,0,"1,196",,,,
other,1.25,$2.99 ,"243,679",,other,1.25,$2.99 ,"243,680",,,,
other,5.17,0,"8,936",,other,5.17,0,"8,936",,,,
http://www.amazon.com/gp/offer-listing/B003XTX09S,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B003XTX09S,27/03/2014,,,,,,
other,4.98,0,13,,other,4.98,0,13,,,,
other,5.01,0,17,,other,5.01,0,17,,,,
other,5.02,0,"5,529",,other,5.02,0,234,,,,
accmart,5.02,0,"3,346",,other,5.02,0,"5,531",,,,
other,5.02,0,234,,other,5.02,0,"1,474",,,,
other,5.02,0,"1,474",,accmart,5.02,0,"3,346",,,,
other,2.53,$2.49 ,"1,467",,other,2.53,$2.49 ,"1,467",,,,
ELE,5.02,0,"1,573",,ELE,5.02,0,"1,573",,,,
eformart,4.24,$0.79 ,"9,653",,eformart,4.24,$0.79 ,"9,653",,,,
other,3,$2.30 ,"2,741",,other,3,$2.30 ,"2,741",,,,
http://www.amazon.com/gp/offer-listing/B004SW9Q38,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B004SW9Q38,27/03/2014,,,,,,
ELE,7.12,0,"1,573",,ELE,7.12,0,"1,573",,,,
eformart,6.34,$0.79 ,"9,653",,eformart,6.34,$0.79 ,"9,653",,,,
other,5.14,$1.99 ,462,,other,5.14,$1.99 ,462,,,,
smart,7.13,0,"9,363",,smart,7.13,0,"9,362",,,,
overfeel,7.14,0,"3,000",,space,7.14,0,"5,433",,,,
space,7.14,0,"5,433",,overfeel,7.14,0,"2,999",,,,
HKSELLER,7.14,0,"6,374",,HKSELLER,7.14,0,"6,374",,,,
other,7.29,0,"5,531",,other,7.29,0,"5,530",,,,
other,6.31,$0.98 ,1,,other,6.3,$0.99 ,298,,,,
other,6.3,$0.99 ,298,,other,6.32,$0.97 ,561,,,,
http://www.amazon.com/gp/offer-listing/B007A2BLKO,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B007A2BLKO,27/03/2014,,,,,,
accmart,5.99,0,"3,346",,ELE,5.99,0,"1,573",,,,
other,5.99,0,"1,474",,eformart,5.2,$0.79 ,"9,653",,,,
other,5.99,0,"1,936",,accmart,5.99,0,"3,346",,,,
ELE,5.99,0,"1,573",,other,5.99,0,"1,474",,,,
eformart,5.2,$0.79 ,"9,653",,other,5.99,0,"1,936",,,,
other,5.32,$1.99 ,45,,other,5.32,$1.99 ,45,,,,
other,8.51,0,"1,286",,other,8.51,0,"1,286",,,,
other,5.79,$3.25 ,107,,other,5.79,$3.25 ,107,,,,
other,7.33,$1.99 ,180,,other,7.33,$1.99 ,181,,,,
other,9.92,0,1,,other,9.92,0,1,,,,
http://www.amazon.com/gp/offer-listing/B003YNS0W0,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B003YNS0W0,27/03/2014,,,,,,
other,6.87,0,73,,other,6.87,0,"1,326",,,,
other,6.87,0,"1,328",,other,6.87,0,73,,,,
other,6.9,0,"1,367",,other,6.9,0,"1,367",,,,
other,6.92,0,413,,other,6.92,0,413,,,,
other,6.95,0,"1,051",,other,6.95,0,"1,051",,,,
other,7.97,0,589,,other,7.97,0,589,,,,
other,9.5,0,0,,other,9.5,0,0,,,,
other,7.61,$2.98 ,"859,374",,other,7.61,$2.98 ,"859,374",,,,
other,10.6,0,"6,551",,other,10.6,0,"6,551",,,,
other,11.27,0,"66,686",,other,11.27,0,"66,688",,,,
http://www.amazon.com/gp/offer-listing/B004TNPA40,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B004TNPA40,27/03/2014,,,,,,
other,6.86,$1.99 ,462,,other,8.85,0,"5,532",,,,
eformart,8.06,$0.79 ,"9,653",,other,8.85,0,112,,,,
other,8.85,0,112,,eformart,8.06,$0.79 ,"9,653",,,,
other,8.85,0,"5,532",,other,6.86,$1.99 ,462,,,,
other,8.86,0,82,,other,8.86,0,82,,,,
other,8.86,0,48,,other,8.86,0,48,,,,
other,8.86,0,58,,other,8.86,0,58,,,,
other,4.88,$3.99 ,0,,other,4.88,$3.99 ,0,,,,
accmart,8.9,0,"3,346",,accmart,8.9,0,"3,346",,,,
other,8.98,0,60,,other,8.98,0,60,,,,
http://www.amazon.com/gp/offer-listing/B001KT80IO,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B001KT80IO,27/03/2014,,,,,,
eformart,2.11,$0.79 ,"9,653",,eformart,2.11,$0.79 ,"9,653",,,,
other,2.9,0,"3,416",,other,2.9,0,"3,416",,,,
other,2.91,0,"5,530",,ELE,2.91,0,"1,573",,,,
other,2.91,0,233,,accmart,2.91,0,"3,346",,,,
ELE,2.91,0,"1,573",,other,2.91,0,233,,,,
accmart,2.91,0,"3,346",,other,2.91,0,"5,531",,,,
other,3.89,0,"1,076",,other,3.89,0,"1,077",,,,
other,4.2,0,36,,other,4.2,0,36,,,,
other,0.01,$4.99 ,0,,other,0.01,$4.99 ,0,,,,
other,4.62,$1.99 ,883,,other,4.62,$1.99 ,883,,,,
